"","RVSN_ADDR_CD","year","misc_n","misc_cost","misc_case","deliv_n","deliv_cost","deliv_case","N46_n","N97_n","O00_n","O01_n","O02_n","O03_n","O05_n","O06_n","O08_n","O80_n","O81_n","O82_n","O83_n","O84_n","Z32_n","O04_n","NA_n","O07_n","N46_cost","N97_cost","O00_cost","O01_cost","O02_cost","O03_cost","O05_cost","O06_cost","O08_cost","O80_cost","O81_cost","O82_cost","O83_cost","O84_cost","Z32_cost","O04_cost","NA_cost","O07_cost","N46_case","N97_case","O00_case","O01_case","O02_case","O03_case","O05_case","O06_case","O08_case","O80_case","O81_case","O82_case","O83_case","O84_case","Z32_case","O04_case","NA_case","O07_case"
"1162",46820,2020,26,9774460,53,62,136347760,70,70,110,6,1,11,4,0,2,2,20,1,37,1,3,33,0,0,0,8612960,190584240,3882440,375730,4161910,172900,0,56380,1125100,32754590,2314120,91910790,1686450,7681810,4364420,0,0,0,125,916,15,5,23,5,0,3,2,20,1,45,1,3,71,0,0,0
"1163",46820,2021,25,14015930,80,55,137311050,71,52,97,4,2,13,3,2,0,1,16,1,35,1,2,19,0,0,0,8877950,175534680,5994210,392070,7045720,427100,132620,0,24210,34092410,2043710,93895930,1821530,5457470,3425280,0,0,0,95,773,17,19,34,7,2,0,1,18,1,48,2,2,39,0,0,0
"1164",46820,2022,33,20670850,79,46,110211260,54,53,89,5,1,20,4,0,0,3,14,0,29,0,3,19,0,0,0,8252940,212719050,9885110,97760,8135160,1007860,0,0,1544960,32518890,0,66303660,0,11388710,6315720,0,0,0,87,771,21,4,45,6,0,0,3,14,0,36,0,4,60,0,0,0
"1165",46820,2023,27,15836740,59,39,99681060,42,53,93,2,0,17,4,0,1,3,14,0,23,0,2,26,0,0,0,13367150,225145730,5573680,0,8681120,474770,0,14410,1092760,34485710,0,57116940,0,8078410,10038510,0,0,0,103,792,2,0,46,7,0,1,3,14,0,26,0,2,76,0,0,0
"1166",46830,2018,29,10725850,64,19,33289640,19,57,122,2,1,19,3,0,0,4,8,2,9,0,0,21,0,0,0,5416710,74462080,1957960,22260,7609130,450510,0,0,685990,10393700,5243120,17652820,0,0,2169200,0,0,0,90,700,5,2,41,8,0,0,8,8,2,9,0,0,38,0,0,0
"1167",46830,2019,15,3423420,31,43,88847080,50,52,91,2,0,11,1,0,1,0,13,1,25,0,4,26,0,0,0,3763380,63992040,118280,0,3221470,72330,0,11340,0,22933440,2178730,53015010,0,10719900,4164530,0,0,0,73,596,2,0,27,1,0,1,0,14,2,29,0,5,75,0,0,0
"1168",46830,2020,14,4821670,33,42,89871480,45,48,80,5,0,5,2,0,0,2,13,2,23,1,3,15,0,0,0,12100840,73713730,2594480,0,1936830,43600,0,0,246760,23619210,3742030,53605810,1420930,7483500,2632600,0,0,0,105,436,20,0,8,3,0,0,2,14,2,25,1,3,42,0,0,0
"1169",46830,2021,26,9480120,58,36,83776290,46,54,90,1,1,13,4,0,2,4,5,0,29,2,0,16,0,0,1,8132620,132562800,182960,166500,5816910,613800,0,37370,2414210,11530300,0,68886230,3359760,0,2644040,0,0,248370,121,679,3,4,33,8,0,3,5,6,0,34,6,0,39,0,0,2
"1170",46830,2022,26,13432700,73,38,88890960,49,51,85,3,0,16,5,0,0,1,10,1,26,0,1,22,1,0,0,6705560,152569410,2634190,0,8548380,275690,0,0,193170,20861890,3023180,62276260,0,2729630,7364930,1781270,0,0,92,629,9,0,53,6,0,0,3,10,1,37,0,1,72,2,0,0
"1171",46830,2023,20,8365050,54,39,101749660,43,55,94,5,0,11,1,0,1,2,8,1,29,0,1,20,0,0,0,11356520,168372850,1858940,0,5399730,513660,0,51730,540990,17238560,2264710,78849790,0,3396600,25495710,0,0,0,98,690,22,0,27,2,0,1,2,8,1,33,0,1,68,0,0,0
"1172",46840,2018,33,16984530,86,37,77827230,49,115,210,6,0,17,4,0,3,3,7,2,25,0,3,40,0,0,0,12481110,179288770,10941310,0,5666940,75430,0,54460,246390,10677280,3210030,56778540,0,7161380,6023650,0,0,0,183,1323,19,0,50,6,0,4,7,7,2,37,0,3,97,0,0,0
"1173",46840,2019,50,19384030,105,81,171789330,102,114,203,8,1,29,4,1,0,7,17,4,53,0,7,53,0,0,0,10895370,152901310,5633900,109740,10175860,520540,228160,0,2715830,34685120,8676880,109992530,0,18434800,7495360,0,0,0,183,1195,19,3,64,9,1,0,9,19,4,72,0,7,143,0,0,0
"1174",46840,2020,37,19525930,104,77,164633390,95,100,182,6,0,19,7,0,1,4,28,5,42,1,1,48,0,0,0,11852370,219484690,5316010,0,11506680,628420,0,13780,2061040,49771920,12005020,97548980,2027800,3279670,8026270,0,0,0,176,1207,21,0,62,13,0,1,7,28,6,59,1,1,118,0,0,0
"1175",46840,2021,68,29235570,168,96,221104910,106,121,237,14,0,35,6,4,2,7,32,4,55,1,4,48,0,0,0,19949400,353676520,10337660,0,15512630,320040,376350,83970,2604920,63767040,10077120,134916660,3662940,8681150,9555930,0,0,0,228,1819,50,0,88,7,9,4,10,33,4,63,2,4,154,0,0,0
"1176",46840,2022,55,36041260,139,118,275578760,130,156,291,11,0,30,3,1,1,9,38,4,71,1,4,51,0,0,0,28793620,500276310,15916470,0,15884920,140950,5780,52800,4040340,74670370,10066310,176764490,1762930,12314660,21331540,0,0,0,280,2207,38,0,84,3,1,2,11,38,4,83,1,4,174,0,0,0
"1177",46840,2023,88,41671080,198,117,312236460,140,149,270,20,3,33,7,2,1,22,28,10,74,1,4,63,0,0,0,33032450,504890100,15317850,1600210,16104790,1710670,369710,577660,5990190,67427290,29932160,199268990,2027880,13580140,68669960,0,0,0,293,2113,47,21,74,13,2,1,40,28,10,96,2,4,252,0,0,0
"1178",46860,2018,8,5722790,23,7,16275220,10,30,52,3,0,3,1,0,1,0,3,0,4,0,0,10,0,0,0,4784020,56108240,4055860,0,1564590,24290,0,78050,0,5448940,0,10826280,0,0,1199750,0,0,0,52,317,12,0,8,2,0,1,0,5,0,5,0,0,22,0,0,0
"1179",46860,2019,6,2760700,8,17,45399900,21,24,31,1,0,4,1,0,0,0,6,1,9,0,1,11,0,0,0,4317890,33161770,1713040,0,1032020,15640,0,0,0,10268080,1803360,18753060,0,14575400,1590200,0,0,0,44,207,2,0,5,1,0,0,0,6,1,11,0,3,21,0,0,0
"1180",46860,2020,11,3437640,19,12,45262170,13,26,40,3,0,6,0,0,0,2,7,1,4,0,0,10,0,0,0,3719340,82109240,212000,0,2200930,0,0,0,1024710,13958420,3582770,27720980,0,0,1503800,0,0,0,51,374,5,0,12,0,0,0,2,7,1,5,0,0,25,0,0,0
"1181",46860,2021,6,2221990,14,19,67278310,23,31,41,2,0,4,0,0,0,0,6,0,11,0,2,8,0,0,0,5319700,63775990,206730,0,2015260,0,0,0,0,13455950,0,35742120,0,18080240,1021560,0,0,0,55,293,3,0,11,0,0,0,0,6,0,15,0,2,18,0,0,0
"1182",46860,2022,12,10202290,47,15,36217830,20,24,44,5,0,6,1,0,0,0,2,1,10,1,1,10,0,0,0,2521480,93291900,6172100,0,3476430,553760,0,0,0,6259250,2252350,25066490,211560,2428180,3439310,0,0,0,30,366,28,0,14,5,0,0,0,2,2,12,3,1,28,0,0,0
"1183",46860,2023,6,1197980,10,16,47400810,19,32,40,1,0,2,3,0,0,0,7,0,6,1,2,9,0,0,0,7875520,93398230,57370,0,759340,381270,0,0,0,14048460,0,11269780,148910,21933660,11890050,0,0,0,71,386,1,0,4,5,0,0,0,7,0,8,1,3,46,0,0,0
"1184",46870,2018,21,6112600,46,23,41766750,26,59,112,4,0,13,2,0,0,2,8,1,10,0,4,25,0,0,0,8084100,107851510,784780,0,4848540,307700,0,0,171580,11907050,1677900,18023930,0,10157870,4505460,0,0,0,100,754,12,0,28,4,0,0,2,9,1,12,0,4,64,0,0,0
"1185",46870,2019,15,10842550,39,48,105606920,57,73,111,7,0,6,1,0,0,1,21,2,19,0,6,24,0,0,0,9483610,122395650,8036660,0,2643200,83670,0,0,79020,38835810,3627240,44945610,0,18198260,3465740,0,0,0,123,719,22,0,14,2,0,0,1,21,2,28,0,6,49,0,0,0
"1186",46870,2020,27,8298710,66,71,161554970,77,51,117,6,0,13,5,2,1,0,30,2,34,2,3,38,0,0,0,8403710,161234980,2400940,0,5224720,435640,143480,93930,0,63018180,4475780,80732460,2920560,10407990,6890590,0,0,0,82,799,20,0,27,13,5,1,0,31,2,39,2,3,92,0,0,0
"1187",46870,2021,42,17138310,111,69,160195190,71,71,147,6,0,26,4,1,0,5,30,2,32,1,4,49,0,0,0,11549380,217565900,3699930,0,11497090,204950,35820,0,1700520,59483060,6346280,80967110,2153380,11245360,10094780,0,0,0,126,1219,24,0,76,4,1,0,6,31,2,33,1,4,126,0,0,0
"1188",46870,2022,32,19862550,64,84,226134490,98,64,119,10,0,12,4,1,1,4,30,6,44,0,4,40,0,0,0,8926980,178025460,11715140,0,5805670,575190,36330,12130,1718090,63473390,17184720,131279260,0,14197120,12528990,0,0,0,102,833,24,0,28,5,1,1,5,36,6,50,0,6,136,0,0,0
"1189",46870,2023,24,10612490,53,63,168205510,73,66,127,9,0,13,0,0,1,1,30,2,28,0,3,38,0,0,0,13807870,213925730,3382690,0,7050980,0,0,78230,100590,69000150,6559430,84408920,0,8237010,10791720,0,0,0,132,959,18,0,33,0,0,1,1,32,2,36,0,3,109,0,0,0
"1190",46880,2018,18,6955420,51,17,31012520,17,45,72,4,0,13,0,1,0,0,6,2,7,1,1,13,0,0,0,5515320,64979130,3261360,0,3671800,0,22260,0,0,8741680,3079490,15178990,1185770,2826590,2210070,0,0,0,72,459,23,0,26,0,2,0,0,6,2,7,1,1,34,0,0,0
"1191",46880,2019,20,4988420,47,31,63461300,36,49,79,3,0,10,5,0,0,2,10,3,14,2,2,16,0,0,0,6019100,94840480,474310,0,3144810,693240,0,0,676060,16617630,6126470,29908170,1965990,8843040,2616800,0,0,0,81,562,15,0,24,6,0,0,2,11,3,16,3,3,43,0,0,0
"1192",46880,2020,18,7005630,35,38,82291370,44,57,91,2,0,9,5,0,0,2,11,1,22,0,4,19,0,0,0,6474330,93679030,2578340,0,3249520,743460,0,0,434310,19493520,2530610,50282060,0,9985180,2096250,0,0,0,82,582,7,0,17,8,0,0,3,11,1,28,0,4,40,0,0,0
"1193",46880,2021,14,5488200,35,40,85212180,42,45,85,1,0,9,3,0,0,1,16,2,18,1,3,17,0,0,0,6301960,109178300,58720,0,4830510,176420,0,0,422550,30038320,5765070,39912770,1624800,7871220,5326720,0,0,0,77,590,2,0,29,3,0,0,1,16,2,20,1,3,46,0,0,0
"1194",46880,2022,15,10307950,36,32,86733100,36,50,77,3,0,6,4,0,0,2,14,4,12,1,1,17,0,0,0,5996660,155331540,5234130,0,3163840,1689660,0,0,220320,23265320,10829340,48661470,1443650,2533320,6554690,0,0,0,73,641,7,0,18,9,0,0,2,14,4,16,1,1,54,0,0,0
"1195",46880,2023,11,8298160,26,35,86635830,38,48,69,4,0,4,3,0,0,0,13,3,18,1,0,13,0,0,0,9737420,110087880,6164210,0,1450160,683790,0,0,0,30889060,8338040,47358360,50370,0,8281010,0,0,0,89,506,14,0,7,5,0,0,0,13,3,21,1,0,52,0,0,0
"1196",46890,2018,11,4673990,21,17,31591350,19,51,75,3,0,6,2,0,0,0,9,1,5,0,2,16,0,0,0,7154120,52896590,2470520,0,1867890,335580,0,0,0,14202780,1722050,11005810,0,4660710,2343150,0,0,0,77,395,7,0,12,2,0,0,0,11,1,5,0,2,34,0,0,0
"1197",46890,2019,18,8060410,37,33,64439700,36,64,92,3,0,11,2,0,0,1,12,3,11,1,6,15,1,0,0,8783570,81807780,3276640,0,3914520,318890,0,0,15330,15184480,5607670,26208050,1675300,15764200,4014590,535030,0,0,109,490,7,0,22,5,0,0,1,13,3,13,1,6,53,2,0,0
"1198",46890,2020,24,10876050,47,36,81599380,44,60,82,5,0,15,2,0,0,2,15,5,13,0,3,23,0,0,0,10040450,129797630,4470260,0,5413640,192300,0,0,799850,27318640,12056180,33957860,0,8266700,3655880,0,0,0,122,591,13,0,29,3,0,0,2,16,5,20,0,3,46,0,0,0
"1199",46890,2021,21,16986790,46,42,129459700,55,66,81,5,0,11,3,0,0,2,15,1,22,0,4,20,0,0,0,9222740,138683890,11186460,0,5078280,274660,0,0,447390,31177380,3644410,84931400,0,9706510,4376090,0,0,0,109,566,16,0,21,7,0,0,2,15,1,33,0,6,50,0,0,0
"1200",46890,2022,18,9941310,38,38,85624210,43,58,76,4,0,11,2,0,0,1,14,1,22,0,1,20,0,0,0,7875990,151877780,4751580,0,4433760,263970,0,0,492000,25779710,2620590,54667780,0,2556130,13234990,0,0,0,92,556,10,0,25,2,0,0,1,16,1,25,0,1,79,0,0,0
"1201",46890,2023,17,12503240,38,30,68577530,32,66,82,6,0,8,0,0,1,2,9,1,20,0,0,16,0,0,0,9072250,143049170,7108410,0,4701700,0,0,454970,238160,19111110,2068200,47398220,0,0,5661510,0,0,0,93,593,16,0,18,0,0,2,2,9,1,22,0,0,51,0,0,0
"1202",46900,2018,11,4983120,26,7,12654550,9,21,48,2,0,7,1,0,0,1,3,0,4,0,0,12,0,0,0,2839190,42902620,3443920,0,1321760,37630,0,0,179810,4868480,0,7786070,0,0,2165960,0,0,0,43,314,12,0,10,3,0,0,1,3,0,6,0,0,39,0,0,0
"1203",46900,2019,5,1091130,8,24,46946150,31,31,53,2,0,2,0,0,0,1,12,1,10,0,1,3,0,0,0,4408810,64869490,143080,0,596770,0,0,0,351280,19393160,1896660,23175200,0,2481130,313270,0,0,0,52,345,3,0,4,0,0,0,1,12,1,14,0,4,7,0,0,0
"1204",46900,2020,13,7235280,30,20,47067280,23,21,46,3,0,6,1,0,1,2,6,0,11,1,2,4,0,0,0,3668330,79201640,3050020,0,3168860,47510,0,85470,883420,10678140,0,26831240,2382360,7175540,824490,0,0,0,29,331,8,0,16,1,0,2,3,6,0,14,1,2,12,0,0,0
"1205",46900,2021,17,5693810,31,21,50710250,22,27,51,2,0,10,0,1,1,3,3,1,15,0,2,8,0,0,0,2146070,67342740,570680,0,3979750,0,77170,11700,1054510,7015830,2301380,34078600,0,7314440,2437560,0,0,0,36,322,2,0,22,0,3,1,3,3,1,16,0,2,27,0,0,0
"1206",46900,2022,10,5373460,35,21,47511960,27,24,41,0,0,7,2,0,0,1,7,1,10,1,2,8,0,0,0,3772390,58538150,0,0,4612770,288720,0,0,471970,13181130,3101090,25926310,116380,5187050,3873640,0,0,0,39,305,0,0,30,4,0,0,1,7,1,15,2,2,37,0,0,0
"1207",46900,2023,8,2959010,19,25,61521790,28,22,40,1,0,5,0,0,0,1,5,1,16,1,2,7,0,0,1,3505040,46512190,100460,0,2393430,0,0,0,442040,11803250,2795820,38269800,260290,8392630,3300970,0,0,23080,38,252,1,0,13,0,0,0,1,5,1,16,4,2,22,0,0,4
"1208",46910,2018,15,5927670,35,16,29997910,16,44,69,5,0,8,0,0,0,1,4,0,10,1,1,10,1,0,0,3885190,33593220,2721540,0,2571140,0,0,0,57060,6287910,0,19409300,2207890,2092810,2516080,577930,0,0,66,372,13,0,19,0,0,0,2,4,0,10,1,1,18,1,0,0
"1209",46910,2019,15,5357380,33,21,45771920,22,35,65,1,0,11,0,0,0,3,4,2,11,0,4,16,0,0,0,4379490,62382830,474570,0,4118620,0,0,0,764190,6239620,4197120,25105210,0,10229970,1826040,0,0,0,64,431,4,0,25,0,0,0,4,4,2,12,0,4,27,0,0,0
"1210",46910,2020,7,1783560,11,27,56642700,29,29,44,1,0,4,1,0,0,1,10,3,13,0,1,11,0,0,0,4477680,48918700,162040,0,984840,126760,0,0,509920,18310380,6826530,28157950,0,3347840,1979120,0,0,0,49,254,2,0,6,2,0,0,1,10,3,15,0,1,30,0,0,0
"1211",46910,2021,8,3623280,16,30,69480140,33,33,49,0,0,5,2,0,0,0,11,1,16,2,0,4,1,0,0,3003160,49586890,0,0,1649090,436060,0,0,0,22193990,2497840,42199920,2588390,0,979390,1538130,0,0,56,289,0,0,11,2,0,0,0,11,1,18,3,0,20,3,0,0
"1212",46910,2022,6,3772710,22,19,46814560,24,26,48,1,0,1,1,2,1,0,5,0,13,0,1,6,0,0,0,3167430,103093300,1915230,0,452390,99460,1275360,30270,0,10567720,0,33805090,0,2441750,1235140,0,0,0,40,525,11,0,2,3,4,2,0,5,0,18,0,1,12,0,0,0
"1213",46910,2023,8,4132340,13,23,58980420,30,38,41,0,0,6,1,0,0,0,5,1,16,0,1,8,1,0,0,8170640,109439120,0,0,2225220,313100,0,0,0,11498260,2874630,32912170,0,11695360,14147260,1594020,0,0,71,434,0,0,11,1,0,0,0,5,1,22,0,2,16,1,0,0
"1214",47111,2018,109,48320010,298,151,242468530,262,237,641,28,2,65,13,0,0,1,33,21,93,3,1,9,0,0,0,17452270,657415430,24276790,384990,22866320,566810,0,0,225100,40225340,36102940,161309470,4801740,29040,344130,0,0,0,348,5468,119,15,148,15,0,0,1,59,22,177,3,1,9,0,0,0
"1215",47111,2019,108,49169090,279,271,448731580,383,214,623,15,0,71,14,3,1,3,51,29,183,0,8,6,1,0,0,22010420,679426160,14860710,0,28827330,2423930,306170,286630,2453110,73581040,56554380,295455720,0,23140440,3799630,11210,0,0,339,5490,63,0,166,25,5,2,17,70,29,275,0,9,8,1,0,0
"1216",47111,2020,123,60581560,317,284,470202430,466,221,539,24,2,69,11,4,8,4,62,28,161,21,12,2,1,0,0,27911460,781899970,22895240,415990,28795170,2709580,384210,4957780,321470,102366730,61309210,252063650,6448090,48014750,140550,102120,0,0,361,5352,94,2,181,17,5,12,5,77,32,323,22,12,2,1,0,0
"1217",47111,2021,112,49174560,286,315,411387580,504,241,543,17,1,67,18,4,4,1,52,19,203,33,8,3,0,0,0,27036090,976559400,16295310,156950,27763290,3630760,317600,861630,149020,79368230,43065320,258891130,5184900,24878000,247880,0,0,0,406,6034,55,6,175,33,6,9,2,60,19,373,42,10,7,0,0,0
"1218",47111,2022,117,64213330,291,265,412254850,453,265,560,27,0,68,15,5,1,0,37,17,190,15,6,2,1,0,0,39187330,1339888310,32611340,0,26758010,4111340,568460,73130,0,65562120,41455370,276352710,714340,28170310,284880,91050,0,0,467,6892,92,0,168,21,8,1,0,43,20,364,17,9,4,1,0,0
"1219",47111,2023,98,59990710,267,281,464212220,449,252,546,23,1,60,9,3,1,1,38,12,198,21,12,2,0,0,0,34631820,1209857720,24937270,1681950,28208220,4569820,564660,12380,16410,72357180,27693110,312396530,5629130,46136270,5467760,0,0,0,422,6249,67,13,164,12,9,1,1,45,15,352,24,13,28,0,0,0
"1220",47113,2018,131,52322160,355,129,223577230,172,244,694,28,0,72,19,5,6,1,24,26,72,1,6,5,0,0,0,25566480,681385370,19543970,0,27312650,2399420,920930,1917170,228020,31845680,41380840,130283370,1195700,18871640,758640,0,0,0,364,6126,119,0,183,34,10,8,1,32,26,107,1,6,11,0,0,0
"1221",47113,2019,126,57112800,343,269,500933930,331,264,614,29,0,68,20,4,2,1,46,60,155,1,7,7,2,0,0,17675110,693458070,24781790,0,25581910,1505810,742290,151010,36470,66973030,112208160,300669220,2989800,18093720,572460,4313520,0,0,364,5889,115,0,184,30,7,3,1,54,60,208,2,7,12,3,0,0
"1222",47113,2020,124,53894630,362,257,491197340,325,238,604,22,2,74,18,5,1,1,49,37,152,10,9,6,1,0,0,30188290,908542460,12581450,614380,34639920,3828060,1619720,276520,154090,82591830,78126810,296963210,5246180,28269310,3682430,180490,0,0,364,6288,97,3,203,41,11,2,2,58,37,208,13,9,8,3,0,0
"1223",47113,2021,142,84730790,411,278,558630970,351,329,689,30,4,77,14,10,6,1,36,41,176,12,13,4,0,0,0,31669110,1121694110,38737190,1302070,39805240,2249300,1655910,923990,57090,64044740,92028900,347933300,4228010,50396020,286160,0,0,0,502,7625,141,12,207,23,16,11,1,38,41,245,14,13,4,0,0,0
"1224",47113,2022,143,63299200,403,322,641420050,417,355,704,26,1,86,21,3,3,1,41,42,221,9,9,8,2,0,0,36128610,1444255300,21269100,73680,36664540,3829170,311610,696510,295280,81974000,93904820,435548360,349730,29643140,10916070,159310,0,0,549,8597,124,3,228,35,4,6,1,50,43,305,10,9,13,2,0,0
"1225",47113,2023,119,59639900,287,304,719681650,404,407,684,24,0,69,24,1,1,0,33,44,203,5,19,5,0,0,0,42869060,1523536490,23017400,0,27906340,8564940,76960,74260,0,66595860,105594520,469649010,3005490,74836770,419880,0,0,0,669,8771,69,0,176,40,1,1,0,37,44,296,5,22,6,0,0,0
"1226",47130,2018,102,34457300,228,82,139073730,97,194,541,20,1,63,15,0,0,3,20,16,44,0,2,41,0,0,0,22665230,386113230,13605760,16890,19175670,1388000,0,0,270980,24464910,24661520,84192000,0,5755300,1582380,0,0,0,329,3759,51,1,149,23,0,0,4,21,16,58,0,2,58,0,0,0
"1227",47130,2019,139,63800010,392,195,394041450,242,245,555,37,3,68,23,0,4,3,34,33,112,7,9,46,1,0,0,23917920,502870140,25718390,730750,25496970,4268610,0,188130,791600,50065490,57187460,253490180,11471000,21827320,2454290,6605560,0,0,387,4192,129,22,192,39,0,6,3,39,41,145,7,10,71,1,0,0
"1228",47130,2020,118,68920600,358,198,418919380,256,243,532,31,0,63,18,1,2,0,51,25,103,9,10,36,3,0,0,25769380,658107070,32543290,0,27698770,6760620,445390,556460,0,85783570,50222770,244056960,8621950,30234130,1107430,916070,0,0,376,4522,113,0,195,36,2,4,0,56,27,151,10,12,44,8,0,0
"1229",47130,2021,99,68486010,294,248,542052930,332,270,564,28,1,53,12,0,1,3,43,28,156,12,9,34,1,0,0,36506740,734271380,40437750,1131600,22151230,2488420,0,386280,475340,76536350,63540600,365020050,7449840,29506090,1564560,1415390,0,0,473,4930,97,11,135,33,0,8,7,54,31,224,14,9,41,3,0,0
"1230",47130,2022,114,42386250,272,216,484688540,288,280,536,26,1,59,21,1,1,3,25,20,155,8,8,35,1,0,1,35012210,1043651180,12112610,132540,26265760,3280350,75720,83880,395820,44480380,40677210,360820780,7798830,30911340,1291050,27670,0,11900,462,5370,58,5,171,30,1,1,4,29,20,222,8,9,40,1,0,1
"1231",47130,2023,110,76572780,259,270,629360560,360,276,511,27,0,62,12,1,1,7,29,29,187,17,8,28,0,0,0,35529700,872004140,31395990,0,27637960,9881070,176680,37320,7443760,63329760,72692220,436667820,27731660,28939100,668510,0,0,0,488,4558,61,0,168,17,2,1,10,32,29,272,19,8,34,0,0,0
"1232",47150,2018,65,37913280,174,57,129883840,62,163,371,16,0,35,7,0,3,4,13,10,28,3,3,10,0,0,0,17224460,308364470,19305030,0,15316620,1992520,0,1055850,243260,18686020,22173240,77674880,3926190,7423510,1409470,0,0,0,292,2884,72,0,79,13,0,3,7,15,10,31,3,3,14,0,0,0
"1233",47150,2019,63,29301620,158,101,230025510,113,147,294,10,0,38,8,1,3,2,33,7,53,3,5,19,1,0,0,17631690,151825010,11372930,0,16094930,295160,13660,713500,732690,53814400,13555020,124124690,4469450,34061950,1772580,78750,0,0,256,1850,27,0,108,15,1,3,3,35,12,55,3,8,22,1,0,0
"1234",47150,2020,65,50344370,180,117,287697330,132,164,307,11,1,37,11,0,3,1,32,7,67,5,6,18,1,0,0,20351730,235488530,25312700,40250,16295650,6436310,0,1822790,398450,52756390,17038310,185299490,8985050,23618090,1340040,38220,0,0,286,2206,55,1,95,22,0,5,1,34,8,77,5,8,24,1,0,0
"1235",47150,2021,80,58848190,176,106,265452070,121,189,333,23,0,41,11,1,2,2,24,8,67,1,6,22,0,0,0,27160030,440313700,36123380,0,20534960,881970,83030,631650,593200,49523240,20847270,172449660,1705260,20926640,2681280,0,0,0,348,3061,66,0,88,17,1,2,2,25,8,81,1,6,27,0,0,0
"1236",47150,2022,71,40122810,161,161,429388560,193,187,328,11,1,47,5,1,3,1,26,12,108,3,12,24,2,0,0,25022820,641891630,9865330,52760,22711570,477370,107070,668980,5994170,51379190,33248910,295052340,5003080,44705040,3144720,245560,0,0,337,3382,30,1,104,7,3,8,2,27,13,135,5,13,33,6,0,0
"1237",47150,2023,53,35245800,134,121,346791230,136,181,324,11,1,34,5,1,1,0,25,8,83,3,2,17,0,0,0,20816300,552895530,14027330,67110,19139920,1870120,12380,128940,0,62364640,24743820,245086680,5638520,8957570,3012890,0,0,0,316,3012,31,1,91,7,1,3,0,26,8,97,3,2,26,0,0,0
"1238",47170,2018,105,44907420,247,66,122657400,88,120,348,21,0,63,8,1,3,9,17,8,36,2,3,14,0,0,0,12092930,140358110,17110300,0,25633290,821560,15310,811000,515960,18739280,13433240,78395760,3196540,8892580,710450,0,0,0,180,1965,95,0,122,14,1,4,11,25,10,48,2,3,15,0,0,0
"1239",47170,2019,111,42266160,223,132,296988150,187,137,322,27,0,47,18,0,3,16,43,13,66,1,9,7,0,0,0,16372350,123901330,16304740,0,21289000,2590010,0,122810,1959600,72218630,26940490,163235710,1700600,32892720,381170,0,0,0,204,1591,67,0,90,32,0,3,31,58,17,99,1,12,8,0,0,0
"1240",47170,2020,107,56032940,253,132,299281670,177,114,294,22,0,41,16,0,0,27,34,12,75,3,8,6,1,0,0,10520180,152092350,27011570,0,17468290,7058460,0,0,2325940,51668920,23356560,192309050,3704210,28242930,695040,2168680,0,0,185,1546,101,0,77,32,0,0,42,38,13,111,4,11,6,1,0,0
"1241",47170,2021,98,39828200,178,150,341784180,203,140,343,12,0,55,3,1,1,25,31,11,101,3,4,6,1,0,0,12383000,278774310,10541500,0,25146270,866090,567510,24870,2016160,51815450,25178360,247467920,3676620,13645830,704700,665800,0,0,214,2285,20,0,102,4,7,1,42,35,12,146,4,6,7,2,0,0
"1242",47170,2022,99,42913850,207,151,457335100,202,141,339,5,2,48,13,0,4,27,30,10,97,3,11,5,0,0,0,12382520,498185240,7028700,332310,27417050,6180550,0,494640,1460600,71797720,29396650,310075110,5810880,40254740,460250,0,0,0,235,2686,28,4,109,24,0,7,35,38,10,138,3,13,6,0,0,0
"1243",47170,2023,80,37070170,170,146,525516960,202,155,328,4,1,45,6,0,2,22,31,9,94,3,9,3,0,0,0,13482510,511099090,2292730,31780,27923080,3222790,0,1971450,1628340,101136890,30468830,346065940,8378170,39467130,875710,0,0,0,259,2675,14,1,106,7,0,4,38,31,9,147,3,12,6,0,0,0
"1244",47190,2018,272,111171100,594,240,451417880,271,776,1386,71,1,129,43,1,8,13,80,13,128,10,9,15,6,0,0,95168410,1217707910,49208380,42230,44790990,6451450,55370,3469800,1693520,106501090,21853810,279057410,16316700,27688870,626740,5459360,0,0,1418,11909,192,1,280,74,1,17,22,85,13,151,12,10,26,7,0,0
"1245",47190,2019,319,163139230,687,461,980727340,527,836,1358,77,5,162,41,3,13,14,144,32,252,8,25,23,4,0,0,114039110,1261153820,78642230,1615530,68460960,3951110,121140,5269610,2098430,226319220,59494030,596494040,11844160,86575890,1847810,2980220,0,0,1600,11557,169,21,369,77,5,22,19,146,32,311,8,30,34,5,0,0
"1246",47190,2020,291,161136060,688,510,1186879580,570,770,1296,91,2,146,33,3,9,4,111,39,307,29,24,24,3,0,0,113625680,1509015910,80146910,229170,70031980,5745730,592550,1804700,731650,189939390,81451510,774890130,52126370,88472180,1845760,1853370,0,0,1445,11535,240,5,350,57,5,20,7,112,39,365,29,25,36,4,0,0
"1247",47190,2021,317,179980380,676,558,1358063160,639,860,1349,86,2,165,41,2,10,9,97,30,372,30,29,22,2,1,0,122199620,1836573130,72806490,147650,84038810,17776430,326480,3097840,1201210,181847080,68071670,919182640,57574330,131387440,2887050,585470,2427440,0,1603,12988,201,6,371,61,2,17,15,98,30,450,30,31,31,3,1,0
